SK_ID_CURR,TARGET
101548,0.10034209614320334
101555,0.07559559617145487
101570,0.0925319154157202
101572,0.07042053809183191
101578,0.07814501045221228
101580,0.10305693443213693
101588,0.09972454611604346
101602,0.07756004858257438
101610,0.10215052768655773
101614,0.11711226463466284
101616,0.09655276252154932
101643,0.09230293852022367
101644,0.09720392170050232
101649,0.0867629555147062
101650,0.10121278569942456
101665,0.06121208602950387
101667,0.12991626904580755
101669,0.05752444682155495
101674,0.13380930525746484
101675,0.08503792386196955
101678,0.10503892932241558
101682,0.0802061787306226
101686,0.09367536577004756
101697,0.12863071227046483
101700,0.09284068551754204
101711,0.06729681832219997
101714,0.05080583009048293
101715,0.10639287177796632
101728,0.09453383029893195
101732,0.07167396091589551
101757,0.08982194032625482
101758,0.10216048712893754
101759,0.10332324690632305
101762,0.05048136047730656
101764,0.07314549836923198
101780,0.11629200847582535
101784,0.08773853384263819
101789,0.07161647984658746
101816,0.08203210607908944
101819,0.058869875027922305
101827,0.043593853829173176
101863,0.08320482834211256
101867,0.1018871885952001
101870,0.0728624283350113
101873,0.10268604174661375
101878,0.09462086584786153
101879,0.05546307945088573
101880,0.0713592734216367
101887,0.11010805266856644
101897,0.0629736773277348
101901,0.0636949067114677
101903,0.14907371182307705
101920,0.06964216995217978
101921,0.08281902673072326
101922,0.08006943430910897
101961,0.15337247773757165
101962,0.07878041035563643
101971,0.07272347554030871
101976,0.12299255800478094
102002,0.10054223416461312
102005,0.06705013429491678
102007,0.1386444095378664
102017,0.07006540443475141
102019,0.12015533381888302
102029,0.06012231840505366
102051,0.09234295413187475
102052,0.06667859444747684
102054,0.07920550658542938
102062,0.11321924394802758
102067,0.09825711941359681
102068,0.09283717091132337
102070,0.07130340786088031
102090,0.07484996375322953
102092,0.1401782047189748
102099,0.12889439021967133
102100,0.05201389976919826
102112,0.10151791313697538
102113,0.09838669651406531
102122,0.1011230357430954
102123,0.07397730517884855
102125,0.06822189077905914
102126,0.10590494527851188
102146,0.09404676606589989
102147,0.10294706273733621
102151,0.08574681587977298
102158,0.09187845223682264
102159,0.07514741019237356
102162,0.07082110363200615
102165,0.0801029489607846
102166,0.09979674492993537
102174,0.06659580134981054
102193,0.13331349644400062
102198,0.0860443262992477
102205,0.1036463386482968
102206,0.09662809482927057
102218,0.08892408760433275
102221,0.09469234158585929
102230,0.08575296855530566
102238,0.08722923198438243
102248,0.06409424485663008
102252,0.10357999673137627
102259,0.06481367780762817
102262,0.10012588698830027
102273,0.06953038498327588
102286,0.089255989323411
102293,0.08093516324070157
102294,0.058863480450259645
102296,0.07196763029236199
102298,0.1058144921306222
102303,0.0745791766398707
102309,0.09191833722641271
102315,0.06724843778373063
102340,0.07589076281374926
102342,0.06710907415946897
102344,0.08387907881595283
102346,0.10969706992908876
102347,0.06419453864254057
102374,0.1073553288010371
102380,0.10326215115721248
102387,0.08228529530639583
102393,0.07553438874482128
102403,0.08231505385554368
102413,0.08862534118816191
102414,0.06629842254423358
102415,0.07874218371574397
102416,0.08309056887067129
102439,0.08874468927614815
102441,0.08318652117261259
102443,0.07745840012926727
102444,0.10017198835127389
102445,0.14366751627426247
102448,0.07040242549428467
102449,0.09109741911073865
102450,0.13216269050662396
102456,0.07400147094336007
102458,0.09463949066110688
102459,0.07763219766481393
102465,0.05314764465678002
102470,0.1292354838597175
102471,0.06270719926269441
102475,0.1155132403447082
102476,0.10815820084297435
102506,0.06986707951159
102509,0.06859547596517536
102519,0.08168676521977246
102522,0.07301512264180209
102545,0.07053881706486768
102549,0.12093648138350026
102562,0.06685411799976897
102563,0.07905049899406331
102568,0.10156963545310094
102582,0.11159291341848965
102592,0.05686062375795129
102597,0.08191071932165107
102605,0.09837308469011895
102614,0.09193756651100865
102617,0.09320864275921693
102634,0.06432513984439818
102652,0.06269731907994595
102655,0.04587062609025402
102671,0.05739002449323189
102694,0.0775716659807805
102701,0.10109617315132308
102703,0.04887155445697046
102704,0.06735760672310964
102713,0.04204213040876192
102720,0.09054253977584856
102731,0.07238134215165455
102733,0.07557188764964463
102749,0.10596505968008481
102755,0.06906000134330216
102763,0.07815647659757616
102770,0.10500038366380465
102772,0.09236972251350986
102799,0.09172864226445374
102838,0.08503616742356476
102854,0.07707068581097207
102862,0.12097025758538284
102863,0.0906121045927248
102867,0.07041831683598865
102868,0.06861251151597467
102878,0.08837566201992873
102887,0.08725919247497993
102898,0.10778025555043903
102904,0.08165214735146385
102912,0.12852999121541275
102919,0.06277572838257997
102927,0.0742535856148706
102932,0.095638329641685
102933,0.13680917652735725
102935,0.05625200297585914
102958,0.09806509758629964
102969,0.0954380340900743
102971,0.07393994087811004
102975,0.0666163736914582
102979,0.10170182295754425
102982,0.059479028554603006
102987,0.1217222726687551
102989,0.08299039368514917
102995,0.08627741129351699
102996,0.08698854034685688
103000,0.05648469594127512
103001,0.10488469353816787
103004,0.07966773138365268
103010,0.08303654484713903
103025,0.10538782255491014
103029,0.09933472654839277
103046,0.09331081923008795
103056,0.07875377260423864
103062,0.07845739932073509
103078,0.10320293369113705
103083,0.059005442053030606
103092,0.08799975185786525
103096,0.0821600231585305
103097,0.11794269846572647
103102,0.12652721054297864
103112,0.08908045982423422
103132,0.057079594762277135
103144,0.08594249935324923
103145,0.0805369562799385
103146,0.06767767010577071
103147,0.10786574784611581
103158,0.07723811606545641
103171,0.1103869249784449
103173,0.06148934095306708
103184,0.09293619982012277
103195,0.0982054658920841
103196,0.06069598465671533
103206,0.0746020439924727
103230,0.08525095678251482
103231,0.10639885569016633
103232,0.09087318337429376
103239,0.12440733786643463
103240,0.08272354456614261
103243,0.0683723333233967
103252,0.09779028315083085
103258,0.07610042948663565
103259,0.09988203197754311
103279,0.07055949117307167
103280,0.052791034722650954
103286,0.08335814207610073
103287,0.12284864936840707
103290,0.08897866311091335
103298,0.09136590008954643
103315,0.04880502883128639
103319,0.07657615270066791
103334,0.11258192678540528
103336,0.11380177509928902
103345,0.08683937812665755
103368,0.07651773992923
103371,0.10512056085607534
103377,0.07156047896113626
103398,0.061030380182344315
103404,0.06060078251822249
103408,0.107116002005623
103410,0.07632923645816679
103418,0.0729923859487318
103420,0.11458063446604846
103432,0.10313850288148362
103433,0.0703151997195563
103436,0.06415979976569834
103440,0.08347147994376028
103453,0.07787948970407375
103459,0.10507843759505518
103460,0.08075649570098224
103461,0.06319909512677967
103462,0.09080286327859785
103473,0.0953932942068553
103474,0.05223652736725934
103475,0.11299178373735042
103478,0.10908586197254029
103480,0.09614080346166305
103484,0.06356780252429733
103494,0.08938659766305618
103513,0.10656823832207354
103515,0.0855900162811142
103516,0.15422863804152226
103525,0.11023415789464495
103541,0.11544821514941118
103544,0.07122241938646531
103562,0.11673277301520649
103570,0.15690564267007545
103572,0.12440957240106487
103574,0.06861542260789354
103575,0.092513715183382
103591,0.10718454684711338
103594,0.07173138429235354
103609,0.06432927817921862
103613,0.0670754334969801
103614,0.08026931291406682
103615,0.060698737440357135
103624,0.11000882917767157
103625,0.12988080140583236
103628,0.13530423145256687
103629,0.06671769776560517
103647,0.07706363277553813
103648,0.09358891730621662
103651,0.07345845063736127
103658,0.05722385451087233
103668,0.07642261448224041
103669,0.07598267852534313
103676,0.07994357890620528
103682,0.07661131358719937
103683,0.05857565224304803
103689,0.0664799488929932
103725,0.049258418226811145
103733,0.09702616176990712
103744,0.04959806271879671
103762,0.10262664252751873
103771,0.12390605536406138
103773,0.06265341336743645
103783,0.10403710857334525
103784,0.09776802761923993
103808,0.06520887955209179
103812,0.06779023981277159
103813,0.08744953220299419
103814,0.08778164244827502
103818,0.1346745722133066
103824,0.0840304174341614
103828,0.05347967398743748
103830,0.08511202061840463
103840,0.06364332093000898
103842,0.11042602303530603
103847,0.11666174294735815
103848,0.09418057124195664
103851,0.05789985316157958
103854,0.11547290940271722
103857,0.18227333995050995
103861,0.0575658343312746
103862,0.08375629402969478
103865,0.09576757700958795
103870,0.05268599048683395
103876,0.09632174234140076
103891,0.14338105911824187
103908,0.06776208315518206
103914,0.08459939667079198
103918,0.09526979427418572
103940,0.1003589933903516
103963,0.1280644123444521
103966,0.0991593933570562
103971,0.11928571641941518
103980,0.1100364288710579
103984,0.07805671593003752
103985,0.0856300607144437
103998,0.1256016806926636
104019,0.07636631109198055
104026,0.08856929507539285
104035,0.12295061117902663
104044,0.07587071838813846
104045,0.08465950865816946
104047,0.11229702688270352
104051,0.06430653638027688
104058,0.0777638984951173
104063,0.06847183204695109
104066,0.09122415409788308
104087,0.05066721311310357
104089,0.07548622320254224
104095,0.07992349362604771
104098,0.11483493870933495
104104,0.05592033803218901
104110,0.08900968967053624
104120,0.08351130154768746
104122,0.05833699340471941
104131,0.08344612054473648
104132,0.09225615770565467
104135,0.0570723101941925
104136,0.0836459838903634
104149,0.07332140189366833
104150,0.08382072077399341
104156,0.09115031900526406
104165,0.09033527162878836
104175,0.07565751716522166
104179,0.10432017042586485
104184,0.09271183714331914
104206,0.06513997495390439
104216,0.10255926323950659
104230,0.1488227093702822
104257,0.05776960449468234
104272,0.0518674165430155
104273,0.08839617141132557
104278,0.05021694380887428
104294,0.10126299303424839
104295,0.07453535163995365
104297,0.06541561319671613
104298,0.09520460937603233
104308,0.09998227053759147
104318,0.08068150612706314
104319,0.06235206187061284
104320,0.10474320662080548
104327,0.09970423353083263
104334,0.08807496458789933
104344,0.10563502203851188
104350,0.06754505803020137
104351,0.09696731541398555
104354,0.10624216661204333
104369,0.13104984137415263
104376,0.08847346396895331
104381,0.08393802331931675
104384,0.09614919517348595
104391,0.056020993797542926
104394,0.09186702407480758
104398,0.11934216052482605
104402,0.07423324217360425
104408,0.08719792787775527
104409,0.05272476508603315
104410,0.1241764252063754
104412,0.07973492543252549
104417,0.11513535455105743
104424,0.08870535692100338
104426,0.06591503648475484
104435,0.08362121315050726
104445,0.07050149201434322
104458,0.05781991952915423
104460,0.08608319162766814
104466,0.0753611243965816
104472,0.1043164486590203
104473,0.11572844978323538
104479,0.05410581439178628
104480,0.07741381637962404
104482,0.11624642538481189
104499,0.05645137770438641
104501,0.05135378075433415
104502,0.06879836096651595
104506,0.08700775469676986
104510,0.06068264537919035
104512,0.056249987444702804
104520,0.13144397207928504
104528,0.10348180162753488
104529,0.09461993167586284
104541,0.10050862277199149
104578,0.05945199074044323
104584,0.08378327754365952
104588,0.10384316608879403
104602,0.07420352145090457
104610,0.05940026637588381
104611,0.08971097423014451
104618,0.11594369601343542
104620,0.07844529174983723
104622,0.0560656562749536
104624,0.07032202377544751
104625,0.09627192228702909
104634,0.126634325107437
104639,0.10188528206399894
104646,0.07770598673695929
104647,0.06616403208276177
104652,0.053903604471160195
104670,0.08741624571949502
104677,0.07279991210527212
104685,0.11926909188761818
104691,0.09486966793659296
104696,0.07792446176349206
104699,0.06101776958488727
104712,0.11439898405845736
104714,0.07852127577233219
104717,0.08053039623971774
104718,0.07659571220881624
104740,0.06688902370778897
104741,0.09707262072540446
104743,0.04421877495621362
104744,0.09241249637522041
104747,0.10217567241016608
104767,0.0841423046071495
104772,0.2017240542362058
104776,0.13034617644080823
104779,0.06500025796348002
104814,0.08373053918317157
104815,0.07743328926090372
104830,0.09691718729186764
104831,0.12038151706010179
104833,0.11174240654676358
104839,0.07348599383960595
104840,0.09104519275250633
104860,0.08351543163612199
104861,0.06017891960966313
104866,0.08539669135607775
104870,0.07071049287443298
104877,0.09383968426794762
104878,0.05777341566949228
104879,0.0753097402704499
104880,0.08997681511888299
104899,0.08153202602533272
104906,0.05663478233884957
104907,0.11301926812793629
104913,0.09220400361918307
104916,0.11437898406124757
104921,0.09454126870023749
104930,0.07543453541419018
104931,0.09350301223255109
104936,0.09999301435107036
104937,0.07660072706931795
104942,0.07928592607243942
104943,0.07580628104298327
104969,0.1049483307550431
104972,0.14101467973196827
104988,0.09128301186108694
105013,0.10315126896154199
105015,0.08948053007220232
105019,0.06987000671430484
105027,0.09566056378963252
105030,0.1019529712431569
105035,0.1587182927388857
105041,0.06461983377298458
105051,0.13650908528750272
105056,0.0733182004517855
105067,0.1697472827806338
105071,0.09820838729424185
105072,0.06203957327037213
105074,0.1342624112154261
105091,0.10681060576022959
105101,0.07203601186392239
105103,0.0861619656067182
105134,0.09403030383268299
105139,0.08734981188001832
105142,0.13559857787031426
105146,0.08273364314963158
105163,0.08007765810178094
105168,0.10715726261756872
105172,0.05486679464664445
105176,0.1275500838344891
105195,0.08396481420500909
105196,0.1269735645984136
105197,0.05942782808002953
105203,0.08539380746088329
105223,0.08201102666774013
105227,0.09146940549760406
105228,0.05984710491185461
105230,0.114965580981892
105231,0.13917400374710803
105239,0.07783078234996714
105242,0.1141685709599105
105244,0.08753985007555395
105245,0.10862403103417217
105248,0.049740885495982774
105249,0.07623275231008748
105266,0.1253921377083579
105271,0.1319945495899067
105276,0.10180600905802377
105282,0.10059487214503421
105292,0.0855792406773826
105297,0.04666759780287155
105332,0.11391535205638209
105333,0.0760586859233058
105343,0.060446630012562536
105344,0.0553522170809796
105345,0.09913785774355313
105357,0.08627834094547185
105359,0.08575159228072436
105366,0.07251396722966222
105367,0.10104554056947194
105370,0.045751561411837664
105377,0.08666575893146776
105390,0.09142160514346373
105399,0.06556496350710904
105403,0.07635573885177292
105404,0.08247134780031902
105414,0.06592803610922658
105417,0.08233468828176725
105425,0.12004448938241397
105452,0.06525497628164283
105454,0.11171473617612931
105456,0.12327950420464495
105470,0.09096268421485032
105471,0.05328982585678403
105483,0.08522662887124408
105493,0.10583365777124117
105508,0.12078599539770608
105514,0.09840546689293832
105515,0.053811599045787195
105528,0.12804908026955839
105529,0.06647661278286297
105531,0.06442991304896309
105532,0.06926298814460526
105558,0.05456050389574698
105574,0.08399255431895551
105578,0.05617660233962125
105584,0.14118344354088835
105595,0.10097668886931974
105617,0.10381546694742967
105618,0.07845039832284745
105621,0.07281311642292772
105625,0.07074428122877474
105629,0.07962781751537228
105630,0.059584219904637976
105634,0.06803731948045527
105635,0.09318936777943329
105641,0.0826807558943817
105647,0.10991970767805627
105648,0.07801208825680289
105655,0.06773711360323896
105657,0.06265297055945174
105672,0.11395638975907751
105678,0.08858957616440377
105682,0.07419048591469728
105691,0.08938126104911712
105692,0.07815592799767283
105706,0.1135451063148936
105712,0.11014261073306919
105720,0.08609168154967509
105734,0.07138207687948177
105735,0.08649843635079481
105736,0.08870745767760325
105737,0.050995500329430635
105738,0.12298011517694944
105740,0.11914378105164734
105744,0.06718995450420467
105747,0.10807762669099114
105749,0.10049840832367261
105754,0.08661179282053011
105758,0.06705102601919773
105760,0.07382320279671854
105767,0.08456968499708303
105784,0.11622767159334212
105791,0.08602549880579767
105802,0.0820711714172883
105807,0.11857040402951854
105809,0.07322734235919051
105816,0.08233541187279149
105817,0.055121791192697854
105824,0.11023193750876183
105832,0.10015314574626441
105856,0.08200841603380944
105865,0.0737950071496331
105899,0.07042229596698547
105906,0.0464145358230912
105916,0.08530204759076948
105923,0.09695723490178314
105937,0.09699243891912769
105965,0.06235664248017733
105966,0.0836382325606858
105968,0.07033232648825166
105973,0.07554405519612993
105976,0.10056929699514608
105978,0.06180847394855833
105979,0.06772288208843379
105991,0.09600992782402758
105998,0.0767249233690263
105999,0.08843819724953755
106000,0.09615623252490699
106001,0.08920085504418068
106010,0.07740358289119938
106011,0.09811420791303503
106013,0.10549181877180337
106015,0.08514080014237801
106026,0.0637053632611009
106032,0.06677693262750586
106035,0.0850764505288571
106040,0.078148596039737
106041,0.11965255742050349
106044,0.05153359970373679
106053,0.0972748585476147
106054,0.06112564267893584
106065,0.11305478043288858
106081,0.0669701356840081
106083,0.08870420878872787
106087,0.08911772501462063
106090,0.08799467859327706
106101,0.0479733286184347
106102,0.11569091159744524
106109,0.07572657780949149
106116,0.06139171560260994
106150,0.06335731963217393
106155,0.17758099345628428
106166,0.08934978984374504
106176,0.08051906824605512
106189,0.06450313426368516
106199,0.1100342330149716
106205,0.09983794891491543
106206,0.08656646309225975
106211,0.08243374201902577
106214,0.059168168947045074
106216,0.06932240075838043
106217,0.09423191826656076
106225,0.07457287650560107
106249,0.06297976570491114
106256,0.08277321531442516
106258,0.07043985266527215
106261,0.08721819404700976
106262,0.10408914096870725
106264,0.049339797070726214
106271,0.08791651522591938
106276,0.08035022168076052
106277,0.08587972191710964
106286,0.10152777493919911
106293,0.05976581024161029
106295,0.07276223958207485
106296,0.0895310792470224
106297,0.11572198134518931
106298,0.08335144510471511
106311,0.06467388009766956
106314,0.11501428851082694
106320,0.10288281301004472
106334,0.09204820091208228
106346,0.07201158969886434
106347,0.06998700452043444
106349,0.08208645494660295
106354,0.0965351000852246
106360,0.0626813843017098
106373,0.07468206440248024
106377,0.06944073952957451
106386,0.10220191748872534
106387,0.09999236252209996
106391,0.05283947276343894
106401,0.1196492104155509
106411,0.11563254274509556
106413,0.1147950653145776
106426,0.09222863692243742
106427,0.06381223860855767
106428,0.11704647606120255
106434,0.09784293344078379
106438,0.08437858697991504
106440,0.09808872956307656
106441,0.05999742985523146
106452,0.11564310885177705
106453,0.08228040173373215
106454,0.09841080749105834
106457,0.08553358837877865
106484,0.0682574315753275
106488,0.14490819994240195
106491,0.08296017875775807
106514,0.08076365994797045
106527,0.08083522614487075
106528,0.07063593815608385
106529,0.057729726944541475
106534,0.11804525738311182
106550,0.10281185914910977
106577,0.07908309378496142
106585,0.1291024950734594
106590,0.06444213815647744
106607,0.07631480730891227
106610,0.10054074471170225
106611,0.0878540827516972
106612,0.12664162869317686
106624,0.058869981084011265
106631,0.061504171689236976
106647,0.16180170248178197
106660,0.11232191301797163
106674,0.09105997696216035
106687,0.06664876551491997
106712,0.10038392136094501
106713,0.08572623971875742
106717,0.06731921405216013
106720,0.0885632956781343
106721,0.0871894684122704
106724,0.0746676946514418
106735,0.09585460001398242
106739,0.09066140753037276
106740,0.08000812329345626
106754,0.06514636847717829
106760,0.1618175552066715
106761,0.09549859172425854
106784,0.11222130641930012
106787,0.08496014692818651
106797,0.06460733883021601
106798,0.07440387476485288
106802,0.11831792906740157
106803,0.09400321931789904
106804,0.14202950223787011
106805,0.07173605479917881
106810,0.11332914945144217
106812,0.09258428479891098
106813,0.06718242753187992
106817,0.06516306051157883
106822,0.11324141297005978
106823,0.0857930836025284
106827,0.05799140328967203
106841,0.07215771165045208
106851,0.09511706389460119
106852,0.09543169668499762
106853,0.1429291947423165
106854,0.1553883213584203
106861,0.10209979858078733
106873,0.11752880109731777
106877,0.06777741835684463
106878,0.08278969829146783
106881,0.10234875762702426
106900,0.08649683466407837
106906,0.06523995329549702
106907,0.0785930343438347
106914,0.08017619538883007
106916,0.09764740482641653
106924,0.07206792626690528
106931,0.06811784351722895
106936,0.11036060028976491
106937,0.08361705920907678
106938,0.06159265806465663
106939,0.09370892194043962
106943,0.07581721950755557
106944,0.0755583397468955
106967,0.09926074734268481
106980,0.07045159243744338
106986,0.05976349110626367
106987,0.08336792202515589
106990,0.05990429695188379
107013,0.04668086130454827
107023,0.09085901942603616
107033,0.06408764385290551
107037,0.09359057288061101
107048,0.0945545600007629
107071,0.10194382816182537
107081,0.04988937195199114
107113,0.07668283972709763
107130,0.05935838768550312
107131,0.07979751108446581
107145,0.08662969152325585
107156,0.07891854029750663
107219,0.0738013039435326
107222,0.1319738074257841
107223,0.18059407473193775
107232,0.11426385479003065
107245,0.08339212447945245
107246,0.04855529020177517
107247,0.06514599889477647
107256,0.05910066978489157
107259,0.0833770635097889
107260,0.04855428551326691
107279,0.12913278861367822
107280,0.07297034955734794
107281,0.08396901264429558
107285,0.08248294961628054
107329,0.09675101107679619
107337,0.08353390263794008
107349,0.07348546419543006
107350,0.09256843454369458
107351,0.056492219241432565
107359,0.14987075081277326
107391,0.08137447413425046
107394,0.10263009790029555
107395,0.061091200842571115
107406,0.11066757943098493
107416,0.11045790293603858
107417,0.08011340041187101
107418,0.0802634839868122
107419,0.06877521824562437
107444,0.0839166996741708
107445,0.09542627026715028
107446,0.08455759733982991
107460,0.08943140026285942
107470,0.08904195540046082
107475,0.06666321170998814
107520,0.09447837873564639
107526,0.07355092274284875
107527,0.05038130890583178
107530,0.061971845398946575
107532,0.1377107798234138
107534,0.10573139888183289
107535,0.08992134158109558
107554,0.10793855429363476
107556,0.08379887829180654
107559,0.1000373857478742
107561,0.056561660882908406
107564,0.07125729946370256
107566,0.0902735602889664
107571,0.06867347003687074
107590,0.08945084958095507
107602,0.08773248329208597
107625,0.11375557998541254
107626,0.1294661462889931
107635,0.08270581996021655
107636,0.06845548170202184
107645,0.0896076161690028
107652,0.09782716609125153
107655,0.054077591461083506
107668,0.06520503995881714
107670,0.07247747547399999
107677,0.044460151828756324
107680,0.10312072387804987
107683,0.09031479059238859
107684,0.06376870787801327
107691,0.08269636631074499
107692,0.11372878031682566
107703,0.0980114614897624
107709,0.05095804319781676
107710,0.07948784420800763
107721,0.0946000148677277
107725,0.09517620169149858
107727,0.10891306312484161
107739,0.07781111491103883
107740,0.10620694559565161
107741,0.09042128803212539
107747,0.07884099074353008
107765,0.13647752182865422
107768,0.061332893399705074
107775,0.09657265005955888
107782,0.11685053184188163
107790,0.06557336136837025
107801,0.06887482449696361
107807,0.05481384796950934
107811,0.11685613946686074
107817,0.10834632389050715
107826,0.0720076891474134
107838,0.08490502438177609
107839,0.07900178708579579
107843,0.07216697586562419
107847,0.06432240878783012
107849,0.09565246956010803
107850,0.0834190161664698
107867,0.09947579069844778
107871,0.09379509145619924
107908,0.08057871444724887
107913,0.12656244755348808
107927,0.0921855971696577
107931,0.051520925658796485
107955,0.05865997152260019
107962,0.0791314685187588
107977,0.07563424244706285
107978,0.07666591023576776
107993,0.06308643021074199
108010,0.08284719839817217
108016,0.09428645535890054
108018,0.14166221711183077
108027,0.1236673350652519
108045,0.08389596263032766
108069,0.11987633179634076
108082,0.10428082246416218
108089,0.08731359479834347
108092,0.07170846423007354
108106,0.07065979597060898
108112,0.07513379869416105
108120,0.11953030340324466
108122,0.1753787350041451
108135,0.1244351260238805
108170,0.07276248146779962
108171,0.08694313277760617
108177,0.06411591948575365
108180,0.11046655282885756
108183,0.09055608304259605
108184,0.055058906698996796
108185,0.08618531520431569
108192,0.09126028686233066
108195,0.10512454265868702
108196,0.11404905459002043
108218,0.06136448362051335
108219,0.12290489384427383
108243,0.10887757500047539
108249,0.05624406901132044
108251,0.05130261080402299
