Id,SalePrice
1565,148506.68294730017
1566,241805.94269670144
1567,79175.91327552605
1568,231313.60688564894
1569,146169.44853534963
1570,134554.15413058767
1571,119903.64665309113
1572,143539.7655145271
1573,230014.89160720175
1574,113990.390956936
1575,218443.08092762175
1576,253008.66033035668
1577,190554.20371746836
1578,141637.97144641064
1579,144242.81162607123
1580,187417.10635950562
1581,148349.42400731583
1582,129309.98731763479
1583,321391.41344970313
1584,236477.36752381013
1585,146087.00723236456
1586,79688.51395817242
1587,94338.60805119015
1588,144713.1385240693
1589,98749.72188961136
1590,135680.93328450638
1591,98117.5566982303
1592,121436.7267637068
1593,120408.71678493575
1594,122021.68868269189
1595,117629.74756899296
1596,228097.52376890444
1597,197090.8033193201
1598,205835.02304347086
1599,167736.1451271216
1600,170714.49789241469
1601,72673.79791253583
1602,113334.68876450526
1603,70275.66654697327
1604,268583.7918914784
1605,239047.3172764566
1606,166048.5077848313
1607,162978.69645013893
1608,220517.55515383085
1609,192055.63474822848
1610,155127.52185282946
1611,144338.57183577068
1612,182175.79399548724
1613,168809.81200267613
1614,118181.62505927632
1615,88067.45874733342
1616,69685.91962478004
1617,86127.92713751379
1618,126074.72708614984
1619,137091.83283517594
1620,169692.77188465407
1621,141680.58798606062
1622,143519.9955106784
1623,271978.3243715184
1624,220977.92609783116
1625,120484.92654279042
1626,170246.70173336627
1627,185807.65584196313
1628,268619.917988096
1629,172973.9199869148
1630,384022.01137136726
1631,206358.7492783284
1632,230531.79857536452
1633,171902.6693285932
1634,184169.90676034178
1635,175868.37299871782
1636,165811.36709427106
1637,191851.39514539737
1638,199158.74162384303
1639,181001.17490262067
1640,259810.01885545635
1641,176479.8652163367
1642,229455.08372330028
1643,226069.91647631253
1644,223689.65227950024
1645,208737.85401625908
1646,151862.3872949774
1647,163969.60513738767
1648,136346.23487952145
1649,140699.13512113655
1650,124340.25269160651
1651,120034.64640617996
1652,94457.98526502718
1653,99463.14483280006
1654,150438.65986198038
1655,139331.29233151104
1656,147895.29967736074
1657,154286.65249154266
1658,147152.82944933465
1659,123586.50569804605
1660,158802.63277009345
1661,484136.3879487403
1662,404399.01914696523
1663,400649.8007638325
1664,547189.5634921998
1665,297762.7559733333
1666,322140.8518632773
1667,394518.0104080207
1668,357215.7684121942
1669,278137.08843359846
1670,364436.1789161112
1671,279103.64860878245
1672,389608.84700134053
1673,293895.2617351853
1674,252481.45891573228
1675,195111.84288245547
1676,194193.15502619804
1677,204741.4227202244
1678,511725.0541895998
1679,410084.38689239544
1680,338911.4503731093
1681,245741.3983541107
1682,298077.17139021883
1683,184668.64048437995
1684,172180.51959597756
1685,172680.68761371222
1686,169958.21595529636
1687,170648.2382704217
1688,191141.11003756567
1689,187247.50558074383
1690,188783.29625928734
1691,180159.8756380971
1692,258027.63745508544
1693,169709.17420732672
1694,177458.83821941394
1695,169252.81661928233
1696,289532.19006470934
1697,171891.3377020814
1698,348996.5197068664
1699,319184.19541887176
1700,250776.31070696263
1701,276630.7449008598
1702,257193.41577056918
1703,254006.46857646003
1704,289146.2684607693
1705,227685.68714678555
1706,344329.43886087823
1707,219466.9650911328
1708,213743.8084102933
1709,272250.10431326204
1710,214703.6064166
1711,268284.77119774616
1712,266657.6482768291
1713,268774.0597346181
1714,220048.3329368253
1715,201206.06904086514
1716,180159.8756380971
1717,166756.08524863067
1718,132047.92238299843
1719,203906.7214654638
1720,234202.13493929285
1721,165560.92235489324
1722,122689.79200654742
1723,156026.00346882545
1724,204988.33913459448
1725,235720.57747488868
1726,190218.6320399276
1727,167682.63861035602
1728,177817.46323507276
1729,163188.7177826455
1730,154898.9982925116
1731,121679.01743813016
1732,132786.74997292258
1733,118999.35214722
1734,122029.24389285543
1735,131990.898601371
1736,115282.46235333371
1737,302090.6901132022
1738,227610.6953057506
1739,294210.03613336914
1740,223583.93957237215
1741,185414.77447725934
1742,172210.08401023428
1743,171733.10280557314
1744,293630.9967378114
1745,215410.25694657597
1746,189238.40749341605
1747,219167.75845239684
1748,225118.24041272793
1749,161925.91587289
1750,132364.82999011845
1751,229168.92669464575
1752,118321.92788694004
1753,148911.96963390062
1754,190824.6642040394
1755,170305.85832844526
1756,129189.06673420005
1757,120652.7872054385
1758,148753.71908309165
1759,162721.45256776205
1760,166702.2874869169
1761,153774.22713597145
1762,173946.44745843014
1763,172566.91113605243
1764,115524.88093651368
1765,157003.47206011065
1766,183558.14459809937
1767,223194.3307795082
1768,142446.3508526333
1769,165245.52822897478
1770,149076.53839265602
1771,130716.93831939386
1772,135374.84518700407
1773,131998.674352676
1774,143937.55812650852
1775,141158.17584483876
1776,112018.1494852308
1777,113844.05224789325
1778,138369.24317224298
1779,109704.36925335698
1780,168698.58596680648
1781,132685.6938911731
1782,100542.28719491322
1783,145605.77802861994
1784,99923.05969028504
1785,121852.51865950788
1786,144115.04611978348
1787,163969.60513738767
1788,63971.785018369694
1789,97958.64283943092
1790,87301.56710235219
1791,179669.5750163818
1792,155783.51698136216
1793,135025.25706524018
1794,145697.6232425084
1795,135809.07356258476
1796,129389.64835207611
1797,111695.72673554633
1798,120275.72018775524
1799,109498.11628837776
1800,132984.23701780304
1801,129800.04869264232
1802,132400.4809288799
1803,152036.52380252548
1804,143539.15996204744
1805,137219.16109071483
1806,118695.2319393096
1807,131489.30126425254
1808,107663.67902986944
1809,120300.51251150311
1810,138994.31557659514
1811,102059.76584387972
1812,100270.27366638737
1813,126732.87853869559
1814,91780.80791077437
1815,54000.3846099737
1816,93501.70790095693
1817,117575.48704971213
1818,131128.52544446863
1819,122745.54740182904
1820,61618.11090372006
1821,111108.86327051066
1822,151920.9315246251
1823,47621.47014718206
1824,128709.9959289246
1825,137043.14960046546
1826,95326.2070174872
1827,98222.44061679179
1828,141308.0977779306
1829,113774.50877705507
1830,137528.1988981629
1831,147239.72524929952
1832,99000.68058557335
1833,144006.4634579238
1834,121679.01743813016
1835,124772.59019850328
1836,124168.17808327638
1837,92360.11354199468
1838,120957.59024591836
1839,95692.70987649003
1840,153897.37792655543
1841,138968.03472180283
1842,87335.24353085135
1843,139541.8832608624
1844,135327.16892671835
1845,145923.04538816644
1846,155331.15424557272
1847,153555.7420426645
1848,49609.27806352576
1849,109642.37020942023
1850,121614.62704665658
1851,153212.71830147103
1852,128459.19530160783
1853,133652.13652305002
1854,168791.34769303253
1855,152036.52380252548
1856,213380.8983437853
1857,147441.9361329862
1858,135898.22544362355
1859,121743.99249194421
1860,156719.35048912285
1861,115925.67720451161
1862,288330.58865110984
1863,281809.2023431073
1864,281809.2023431073
1865,350680.24854186305
1866,321536.26416094863
1867,232527.2846598421
1868,314626.501424771
1869,203118.5276309846
1870,221922.56262458873
1871,248898.71447316214
1872,173101.5563802751
1873,233647.67746368732
1874,147904.54230779494
1875,194479.31434311403
1876,199913.05802119986
1877,212626.34673322257
1878,199477.8752119659
1879,135549.35652820516
1880,135680.93328450638
1881,257462.18253928193
1882,254215.86086228414
1883,193906.52850402397
1884,214764.85283681244
1885,232087.80571369673
1886,314262.56572448945
1887,201376.6534754734
1888,265043.73038846254
1889,171062.85934543284
1890,129911.93087542937
1891,135531.09261174322
1892,108078.53061405444
1893,135274.2359152257
1894,131275.83934514626
1895,143701.81907894107
1896,123195.55977015916
1897,122674.62738317237
1898,117999.43382674897
1899,145244.62475979648
1900,132074.29182828753
1901,167834.52326173286
1902,135978.5382022605
1903,223932.8534633224
1904,138449.08830796188
1905,195130.9308023953
1906,146179.84396684985
1907,203300.82120511512
1908,108709.94618917433
1909,136339.09984660818
1910,121323.68584362007
1911,217810.66623657686
1912,301644.5890443862
1913,148841.58275533508
1914,51352.54952257189
1915,316070.92826834106
1916,71129.97679030389
1917,254449.1056189705
1918,136386.07901070046
1919,165263.8903816219
1920,162925.83344171575
1921,399703.7030753958
1922,301638.7333109623
1923,228399.28475349757
1924,233117.7529804388
1925,208530.34807484245
1926,391925.90704955463
1927,140932.64906952484
1928,165004.09000212295
1929,122342.7204567085
1930,134959.18684446823
1931,144632.07692166732
1932,140797.92409626694
1933,171498.30557242827
1934,181899.73820079817
1935,170651.9760021579
1936,180839.95242357109
1937,177642.67148694576
1938,178328.82794200745
1939,237283.3201167256
1940,188059.36234435812
1941,172267.45039796742
1942,179129.36421291303
1943,195205.77311498916
1944,348635.83333773876
1945,392946.49665761134
1946,148896.80176353912
1947,237563.34004641307
1948,157529.60988168677
1949,235080.79495829088
1950,181600.95332884084
1951,254595.91084265278
1952,220517.55515383085
1953,166510.5115515471
1954,183934.8552903748
1955,137027.15738144185
1956,310845.2705154498
1957,154059.71485425995
1958,301800.39693838794
1959,146773.8266294851
1960,109650.47791064324
1961,112987.31179873692
1962,94171.78420104276
1963,102826.22885892577
1964,106337.92195140224
1965,153048.9415798363
1966,140386.8391591344
1967,310073.8027266143
1968,440648.5362214635
1969,391925.90704955463
1970,408346.9704960457
1971,473717.89189892233
1972,380722.8415643608
1973,262093.19095226313
1974,333276.3914646209
1975,443939.62232581957
1976,278142.8925208916
1977,389479.680877035
1978,354075.34792228916
1979,326563.31951797137
1980,203504.52843578364
1981,368282.25232094084
1982,217774.9588753789
1983,204564.52247541805
1984,172680.68761371222
1985,220065.59256290225
1986,211494.6956050271
1987,176813.71095412908
1988,175851.93529765218
1989,190552.5279815097
1990,223440.45038777392
1991,227866.42966712257
1992,211668.27633096997
1993,172680.68761371222
1994,232485.03490666018
1995,187504.89462527743
1996,255708.62412966022
1997,316658.5199922293
1998,327875.5315295408
1999,277247.8009685292
2000,318872.3552443498
2001,285812.2204745013
2002,245741.3983541107
2003,257597.7709048222
2004,286393.458398803
2005,209461.46167382205
2006,221875.22984740214
2007,248483.90823742485
2008,220114.64297164633
2009,188898.83740390203
2010,190069.79623223064
2011,135737.95159390717
2012,178841.57860350865
2013,181831.3499728134
2014,187998.31146234676
2015,190813.30616061887
2016,189722.86065001687
2017,192648.1976990741
2018,128321.92249858104
2019,130542.03418404656
2020,111942.3986910802
2021,108244.17011050493
2022,187037.55565738026
2023,142286.53663338444
2024,261850.12744625832
2025,353291.221099432
2026,178841.57860350865
2027,152538.9825303724
2028,154637.59055619146
2029,168994.74559696866
2030,262743.16710805515
2031,225469.253290352
2032,235080.79495829088
2033,245929.6477686097
2034,166391.23770760902
2035,216315.4118496633
2036,183487.41026660288
2037,201670.19704303725
2038,283485.81165136176
2039,215209.390547383
2040,289756.9052101593
2041,263912.94698264194
2042,207918.3780522477
2043,175154.59417929803
2044,166510.5115515471
2045,215461.65967989631
2046,133391.43133004027
2047,146178.86595874655
2048,137658.08376465988
2049,135204.60499714315
2050,173088.9017556809
2051,101715.42791465671
2052,126386.74507417835
2053,149051.706522547
2054,78736.0189228757
2055,159915.1086729366
2056,142339.27277296086
2057,123531.7835694609
2058,222412.16514305765
2059,134119.0515942644
2060,171556.84619741578
2061,172566.91113605243
2062,135073.39910862682
2063,111773.01018742807
2064,134433.05007071566
2065,117725.94914604351
2066,166679.96932897763
2067,113138.22118212315
2068,149832.10083813505
2069,82263.02235652051
2070,110978.98961914987
2071,98841.07736292377
2072,131669.1567417604
2073,136149.1761509411
2074,172805.26847887476
2075,135106.5570447049
2076,118874.01441516682
2077,147962.10641825892
2078,134759.28094530114
2079,135160.14158104328
2080,122308.70587591373
2081,128921.90857121015
2082,122196.5604067077
2083,140767.61002835014
2084,111108.86327051066
2085,127882.4973745411
2086,110071.39972084295
2087,119330.87643199954
2088,102536.81370147476
2089,79031.41842091987
2090,134142.93140948706
2091,119167.14789433088
2092,132500.9016932761
2093,110248.49340593324
2094,105950.64018267623
2095,147091.75776957444
2096,80948.65232985835
2097,89942.31993400923
2098,138080.96704193318
2099,60647.74274062022
2100,75983.86611181873
2101,117054.96613283108
2102,128015.61274650991
2103,105321.74875681484
2104,117968.29474138955
2105,119975.8786058644
2106,72317.1086539626
2107,191704.017728263
2108,111109.31966837806
2109,109835.20677250015
2110,130718.1580690277
2111,135766.1907496008
2112,136111.52946188542
2113,123752.00247947715
2114,109928.24736752518
2115,166434.6296695843
2116,110766.00777917489
2117,148745.5910738217
2118,128299.04653506458
2119,110545.44713911913
2120,110782.58970416189
2121,84228.521268152
2122,93985.76730584248
2123,92997.96095304341
2124,157622.73161971907
2125,130734.48191342835
2126,152560.42054238752
2127,163433.00561773358
2128,130500.78658275258
2129,94038.77565456071
2130,135680.93328450638
2131,145094.2801800022
2132,108490.36141091288
2133,122945.01579266565
2134,121207.1092940575
2135,95917.36949710528
2136,70443.99289964476
2137,105325.91865204615
2138,137940.91570252646
2139,153048.9415798363
2140,138722.7740948758
2141,146153.49532492645
2142,133479.58581060302
2143,149073.22309652736
2144,124780.64702468339
2145,144676.83305154095
2146,152635.11610137735
2147,149527.88827262475
2148,125053.4186887773
2149,144273.38829658343
2150,203009.44173830832
2151,110471.54661319971
2152,181251.44334265642
2153,163582.59997755982
2154,106897.22632691973
2155,130066.97847346714
2156,276948.70362177375
2157,232925.2049027652
2158,231740.2904540129
2159,202733.77287167322
2160,174061.78926020925
2161,241509.38542543972
2162,378073.94249179604
2163,366146.1941400841
2164,230457.8470616128
2165,188302.75905260775
2166,146847.72606302422
2167,201472.21352258194
2168,197423.8616871159
2169,191892.18997037015
2170,219377.5011727281
2171,148537.5972182246
2172,134754.7404300928
2173,164036.31103452534
2174,229181.41606656573
2175,283060.7707684827
2176,316658.5199922293
2177,250781.86075963874
2178,208615.73058048156
2179,145674.11820093094
2180,219177.87145050004
2181,191189.60553364642
2182,226120.07642148325
2183,199795.3816209028
2184,132857.42089084364
2185,109397.77018164739
2186,150422.0856519786
2187,154320.85778399487
2188,154653.9330391691
2189,216966.96573840154
2190,81576.5657877872
2191,79864.12443894814
2192,97728.80242611218
2193,99840.92667198078
2194,90855.46784598728
2195,109357.32609142287
2196,106396.22867519499
2197,121373.5332247535
2198,156047.5878085024
2199,169918.3945376107
2200,146323.83070967413
2201,136645.077776847
2202,191729.13983904856
2203,148539.3306943195
2204,184642.08185674917
2205,124762.76228761407
2206,138604.7909047924
2207,211393.10637793536
2208,256103.41008366225
2209,194526.95588368882
2210,111677.99639264023
2211,111892.62918525595
2212,109633.26050452348
2213,97312.51590110156
2214,134235.8887071979
2215,95771.02505273468
2216,150081.7934752111
2217,77977.1083695638
2218,79174.02438559999
2219,70232.4702452817
2220,72752.73685684528
2221,319784.21130633133
2222,277068.4498136039
2223,286277.1796491656
2224,214527.04789218426
2225,122868.68931908088
2226,192776.07338470384
2227,190771.41234153963
2228,288184.56553026225
2229,256870.17056032215
2230,155087.49999586362
2231,214217.82011617956
2232,172416.250838532
2233,182840.00868202397
2234,234883.63445369116
2235,230798.05755022354
2236,274386.96277731546
2237,347017.6226424393
2238,192648.1976990741
2239,108913.30468222374
2240,161339.5891698757
2241,152518.02363063104
2242,134101.15338294572
2243,127156.23520634352
2244,102317.70267743815
2245,98117.5566982303
2246,138410.80567350917
2247,107506.52848264214
2248,123346.5906464292
2249,128446.11333418581
2250,136525.63889811208
2251,110019.23806139985
2252,175470.5845273089
2253,155183.12314247215
2254,172214.70146233522
2255,189031.10451576184
2256,183584.96303416748
2257,213544.5104540873
2258,167140.4182845066
2259,177642.67148694576
2260,154677.6795952489
2261,174996.0064618356
2262,198123.89032082594
2263,374808.8007959283
2264,501516.6132923629
2265,163050.72509147992
2266,267026.30351725116
2267,411733.1752533293
2268,461120.81654963474
2269,150370.17098293643
2270,183381.24621110727
2271,211218.42639114818
2272,192108.52079737716
2273,168222.91845421467
2274,177021.57671580615
2275,168552.9369471781
2276,186280.94396917886
2277,186141.6025414575
2278,149572.2585462788
2279,123936.4732981249
2280,119871.65261843124
2281,177817.46323507276
2282,185921.0423706263
2283,96980.24634859193
2284,108039.79671941507
2285,135776.8269937268
2286,123531.0734597133
2287,354075.34792228916
2288,282346.4987021384
2289,397402.3804931399
2290,481386.3780271786
2291,339089.2049931205
2292,444809.8405540535
2293,502557.6004375699
2294,402697.2317442985
2295,527372.5818507468
2296,274066.59360301035
2297,330884.05925263773
2298,337307.3544806829
2299,389479.680877035
2300,336615.1736288673
2301,305294.66402077186
2302,254140.59998249862
2303,238172.64469288927
2304,248290.92657483395
2305,192532.73551686385
2306,192407.67416606587
2307,195737.67711884662
2308,226633.84959238378
2309,268619.917988096
2310,210200.07034098997
2311,198530.33013057118
2312,172680.68761371222
2313,179355.88842899696
2314,172675.67375885753
2315,176787.45446877772
2316,184296.00893695024
2317,183140.78110590513
2318,181378.13383009523
2319,176512.63014191142
2320,184691.85778475847
2321,234493.1049201612
2322,179513.50579890842
2323,181899.73820079817
2324,172680.68761371222
2325,209683.19603437016
2326,172680.68761371222
2327,213464.42074809145
2328,220657.31928647647
2329,182039.50291827906
2330,175122.4957388048
2331,366116.6401495602
2332,395546.38967420836
2333,325714.09103955165
2334,257126.45044818654
2335,269909.3774737182
2336,321581.52208148316
2337,196627.82217128703
2338,274386.96277731546
2339,206888.86250230708
2340,402697.2317442985
2341,207526.93211225237
2342,227835.54049939782
2343,224877.53809804868
2344,222536.36392942435
2345,233682.81467019374
2346,211942.31849203183
2347,201206.06904086514
2348,238295.98002783876
2349,180159.8756380971
2350,304910.6966786741
2351,250450.6283228537
2352,257824.11346799726
2353,261186.63162922044
2354,113317.2600874059
2355,124812.04552224881
2356,151887.47641178113
2357,197260.1922818531
2358,195956.19932508396
2359,128921.90857121015
2360,117530.88160664024
2361,140528.81893490348
2362,277247.8009685292
2363,137825.06130321362
2364,155633.0510484107
2365,209965.73879955593
2366,184654.6296054729
2367,218320.84976253205
2368,200955.24235602832
2369,214177.2891914406
2370,170305.81074188405
2371,167892.67060278836
2372,187710.21523365122
2373,258020.54356891123
2374,311054.55791954504
2375,235720.57747488868
2376,282598.5597482053
2377,358291.4712110061
2378,139796.50926171202
2379,193184.69699640438
2380,151684.02339680187
2381,168515.16795957164
2382,193184.69699640438
2383,203056.29204732584
2384,245172.96919060338
2385,157135.08563902002
2386,133393.15124294194
2387,142020.64768016277
2388,101988.25280231428
2389,134524.22717851424
2390,150833.9908966066
2391,144273.38829658343
2392,110466.73554418277
2393,166280.14833719336
2394,139925.37442267573
2395,197162.07942129986
2396,142699.60865372588
2397,214215.73127345185
2398,134354.84817449088
2399,57224.72996087029
2400,58625.385348341995
2401,119166.45669145271
2402,136155.8866794976
2403,138863.69173984454
2404,153212.71830147103
2405,156673.21956854136
2406,140733.97459689324
2407,128244.826561262
2408,136386.07901070046
2409,120169.35476529729
2410,170184.58625019892
2411,119862.02713485413
2412,160742.2485538024
2413,134326.96381613906
2414,143717.7786599554
2415,132500.0125231678
2416,122051.5633463336
2417,133637.70412168745
2418,122514.50778674505
2419,130391.73830582763
2420,129238.71797439037
2421,150733.51366950758
2422,108721.748814679
2423,119680.44167549955
2424,155513.19950511615
2425,205176.70065578056
2426,134286.17573285737
2427,131988.64225424186
2428,169698.86414627568
2429,113486.57247764678
2430,131019.90905726112
2431,113686.60536796213
2432,146503.71974225392
2433,144847.28071011836
2434,132830.44450938876
2435,154872.27141207043
2436,112630.92589737895
2437,108632.30506831093
2438,129045.51018902751
2439,110276.1884416415
2440,119869.17401668105
2441,101759.98031255
2442,99812.41209443919
2443,124497.08758763238
2444,134809.67407537473
2445,87983.94468387321
2446,134959.18684446823
2447,174331.4102870501
2448,136859.48389951882
2449,109498.11628837776
2450,147292.8883953722
2451,138361.1518536063
2452,182274.75061576822
2453,93347.81885184819
2454,120711.79622248295
2455,110471.17782720481
2456,131894.48369931657
2457,105299.79081866496
2458,126154.85518760023
2459,108364.41347494473
2460,137658.08376465988
2461,120964.20644575532
2462,139402.04734052916
2463,122675.51696381069
2464,169336.66416711826
2465,137609.49633123114
2466,121085.12272756542
2467,131265.89924058528
2468,86922.53446314835
2469,88418.41653057499
2470,195601.76586108218
2471,192148.71000650525
2472,163279.72890107552
2473,111157.0921279768
2474,83169.96392148343
2475,215790.33098197362
2476,114761.49876713105
2477,133384.5440279908
2478,154637.59055619146
2479,108194.55613351648
2480,150594.8182398187
2481,128206.65949534411
2482,126942.50740403231
2483,109712.93682431651
2484,125858.09615163358
2485,121548.45156649667
2486,156397.47637332726
2487,181825.1426291578
2488,145244.62475979648
2489,155465.160365614
2490,145724.78308301073
2491,89167.57773666926
2492,182782.0286711873
2493,148130.18654874703
2494,148506.68294730017
2495,104966.25776307215
2496,227732.76500043503
2497,151399.06845328782
2498,115890.56833254399
2499,96635.78599241734
2500,125900.91853666454
2501,135766.1907496008
2502,144907.64757043068
2503,101998.21424106877
2504,203711.73430480648
2505,223746.2566662209
2506,262389.8855410806
2507,286934.37534148194
2508,262243.38781861897
2509,222536.36392942435
2510,215979.61841139605
2511,182757.96438382816
2512,202834.0379486852
2513,213610.90228484056
2514,255167.03117467323
2515,152252.28545520548
2516,171891.3377020814
2517,144628.33919988427
2518,151251.1942795476
2519,221605.24063349943
2520,211668.27633096997
2521,191573.9987038941
2522,223464.66956602284
2523,121304.40976487241
2524,142553.9799499087
2525,148831.82426825722
2526,139805.37150796616
2527,108539.81588719692
2528,133421.84436140742
2529,134116.20507260054
2530,118339.00942603478
2531,247411.61257972597
2532,223946.60198947927
2533,200786.19486079924
2534,226852.33531935705
2535,312173.56191246555
2536,229263.09006434501
2537,222166.43799992854
2538,179643.2603615897
2539,183722.83671302063
2540,173135.64330928578
2541,177375.7863366165
2542,170370.88187231615
2543,133004.34812588085
2544,121125.82818757543
2545,138736.81825671004
2546,131725.42792015453
2547,136339.09984660818
2548,153865.21707363703
2549,165946.3721054708
2550,365395.9655744895
2551,141054.02921922292
2552,120630.02366349792
2553,79375.15838326115
2554,116554.14818324134
2555,112902.64589689541
2556,102702.2362712532
2557,107992.28961097208
2558,153580.09719713673
2559,140528.81893490348
2560,146361.57303889244
2561,122186.97388221744
2562,139405.54205742286
2563,147023.58389873392
2564,202351.61799344607
2565,140976.12491401783
2566,170156.50792308958
2567,141720.85514577283
2568,189968.61962413933
2569,211407.52324942988
2570,115440.3246950816
2571,188270.65997312622
2572,144064.47721762778
2573,219306.68226999734
2574,253240.7974768185
2575,124473.0213137025
2576,126177.94390563398
2577,147511.43178033046
2578,86257.49351049397
2579,60897.736437951564
2580,120510.22394686608
2581,112250.83073725672
2582,112427.63230252214
2583,285628.0315682404
2584,169698.86414627568
2585,201679.00021873877
2586,213156.79089579324
2587,191386.4751203349
2588,136386.07901070046
2589,149549.69638253067
2590,214567.64500497445
2591,210660.524344926
2592,213475.21312612316
2593,251612.9580503637
2594,174019.97504015203
2595,193267.92432021088
2596,341571.01447206887
2597,201170.47493682825
2598,277068.4498136039
2599,367624.74735421455
2600,149186.6156351267
2601,142049.2393406059
2602,87828.48217800236
2603,102558.47988227653
2604,87534.05385263538
2605,78415.54931866318
2606,153097.64972747103
2607,196029.81063952038
2608,188114.62027694067
2609,155537.7718262632
2610,108584.44529235574
2611,131657.05394469798
2612,154619.8104608999
2613,133384.5440279908
2614,127542.63312291093
2615,156047.5878085024
2616,145004.47919444478
2617,175001.08769007164
2618,201030.6962220958
2619,191620.06316796536
2620,180258.58772091672
2621,178841.57860350865
2622,183054.64050982028
2623,247692.08038900088
2624,303323.85971757595
2625,300628.2880438652
2626,171648.13235035003
2627,156577.53227958534
2628,464112.74519167107
2629,538362.4005302072
2630,362520.94425940205
2631,500757.02533478226
2632,428141.53978874884
2633,308646.47310790455
2634,424094.6094795696
2635,149454.52467955346
2636,181939.34630522592
2637,169519.69022479194
2638,262583.77326049266
2639,185295.261295164
2640,153857.64487159232
2641,109035.39567288542
2642,193416.98153878568
2643,99023.98345079707
2644,130110.02175424807
2645,94604.48523968978
2646,94697.57612008636
2647,95358.48476406591
2648,145473.60417484376
2649,149527.41041977672
2650,134668.02362919154
2651,148326.63797810883
2652,414708.0835962398
2653,257303.28609065668
2654,276851.7711641946
2655,405869.4912890129
2656,319735.55474765674
2657,348960.92383054574
2658,298451.0149704787
2659,293634.5067738823
2660,367030.1868585774
2661,342879.2850380636
2662,359017.17042959086
2663,281226.56923177914
2664,267720.1128969008
2665,318472.0642345693
2666,268774.0597346181
2667,172917.10362910747
2668,179643.2603615897
2669,179643.2603615897
2670,276037.489572827
2671,179513.50579890842
2672,177881.42916839456
2673,203638.6528941204
2674,199978.3352736543
2675,172680.68761371222
2676,185716.1786260688
2677,199578.14564221975
2678,254014.06561154185
2679,272222.0748001595
2680,274220.7745421849
2681,401751.24790903495
2682,327592.5547932653
2683,528721.4008237817
2684,305058.2930217434
2685,330325.91970424645
2686,260248.20856171602
2687,308254.4658748316
2688,212979.15079496815
2689,203118.5276309846
2690,424094.6094795696
2691,188294.8689535364
2692,124108.75817300861
2693,201986.84168799222
2694,130326.61911133661
2695,191594.0759739504
2696,183271.53911014833
2697,192652.2839270766
2698,189210.64418757602
2699,170297.56253428507
2700,163655.59030924542
2701,158774.82768114447
2702,112288.69483344557
2703,128206.65949534411
2704,139986.5311885976
2705,126745.46872690954
2706,114725.69739758244
2707,133787.3146726707
2708,134069.28788162628
2709,107105.71371479724
2710,132964.20511869673
2711,330326.1566740121
2712,386569.6071239312
2713,171962.35327939654
2714,154637.59055619146
2715,171648.13235035003
2716,159428.88023330388
2717,181291.7956375003
2718,223184.85694033245
2719,163493.59127635928
2720,169698.86414627568
2721,139491.79761731817
2722,157102.35911126537
2723,143636.49308970894
2724,131097.594931161
2725,133479.58581060302
2726,149470.79076071456
2727,179410.42881220824
2728,170569.47688486363
2729,152704.15009422283
2730,144276.6821557782
2731,118646.99461753762
2732,125119.50090500352
2733,163969.60513738767
2734,144207.91538853018
